timestamp,hour,day_of_week,month,is_weekend,is_holiday,demand_mw,dr_potential,temperature,humidity
2023-01-06 11:00:00,11,4,1,False,False,1326.98,1,27.6,89.11517568824638
2023-01-06 12:00:00,12,4,1,False,False,1226.66,0,34.5,84.72393489850633
2023-01-06 13:00:00,13,4,1,False,False,1311.23,1,31.3,61.49914667640928
2023-01-06 14:00:00,14,4,1,False,False,1134.72,0,43.1,37.94421661057019
2023-01-06 15:00:00,15,4,1,False,False,1593.04,1,39.4,60.38546045593796
2023-01-06 16:00:00,16,4,1,False,False,1160.22,0,26.4,67.70254714471852
2023-01-06 17:00:00,17,4,1,False,False,1668.78,1,30.1,38.170335891278164
2023-01-06 18:00:00,18,4,1,False,False,1563.84,0,27.7,73.48256205487331
2023-01-06 19:00:00,19,4,1,False,False,1882.96,0,41.6,56.56374797252437
2023-01-06 20:00:00,20,4,1,False,False,1484.7,0,42.0,33.9585739576292
2023-01-06 21:00:00,21,4,1,False,False,1407.83,0,26.7,79.97466686309676
2023-01-06 22:00:00,22,4,1,False,False,856.57,0,28.8,72.34109054980037
2023-01-06 23:00:00,23,4,1,False,False,768.07,0,25.1,45.585217251021334
2023-01-07 00:00:00,0,5,1,True,False,501.71,0,41.6,83.93715215308173
2023-01-07 01:00:00,1,5,1,True,False,577.14,0,32.9,61.771310835246474
2023-01-07 02:00:00,2,5,1,True,False,593.97,0,43.2,30.09807318163169
2023-01-07 03:00:00,3,5,1,True,False,432.8,0,33.9,34.67700278079302
2023-01-07 04:00:00,4,5,1,True,False,510.65,0,35.8,61.93845669421864
2023-01-07 05:00:00,5,5,1,True,False,555.31,0,33.5,35.68728486653193
2023-01-07 06:00:00,6,5,1,True,False,815.61,0,36.1,46.87627805790278
2023-01-07 07:00:00,7,5,1,True,False,849.14,0,43.8,55.903994071372274
2023-01-07 08:00:00,8,5,1,True,False,1231.22,1,29.4,54.588487847743494
2023-01-07 09:00:00,9,5,1,True,False,1430.11,1,27.2,46.81940168560646
2023-01-07 10:00:00,10,5,1,True,False,1021.63,0,39.8,65.76645834816136
2023-01-07 11:00:00,11,5,1,True,False,935.89,0,41.1,62.15257409642553
2023-01-07 12:00:00,12,5,1,True,False,1049.63,0,29.8,84.13789841926274
2023-01-07 13:00:00,13,5,1,True,False,1155.13,1,27.3,37.73047157112389
2023-01-07 14:00:00,14,5,1,True,False,1148.95,1,25.5,56.92586796467232
2023-01-07 15:00:00,15,5,1,True,False,1061.06,1,37.5,31.0575468669851
2023-01-07 16:00:00,16,5,1,True,False,1147.68,1,42.2,54.70584771512514
2023-01-07 17:00:00,17,5,1,True,False,1728.52,1,42.5,73.09629879246219
2023-01-07 18:00:00,18,5,1,True,False,1247.33,0,31.3,40.44912385787627
2023-01-07 19:00:00,19,5,1,True,False,1247.99,0,30.8,65.17368200988864
2023-01-07 20:00:00,20,5,1,True,False,1023.0,0,28.5,42.834643571154565
2023-01-07 21:00:00,21,5,1,True,False,854.5,0,27.0,62.704562446985264
2023-01-07 22:00:00,22,5,1,True,False,728.73,0,32.4,42.74152976290046
2023-01-07 23:00:00,23,5,1,True,False,565.07,0,32.0,68.53807372648244
2023-01-08 00:00:00,0,6,1,True,False,687.64,0,35.8,80.80642532729168
2023-01-08 01:00:00,1,6,1,True,False,506.29,0,34.6,57.826082809734814
2023-01-08 02:00:00,2,6,1,True,False,454.79,0,35.5,61.32600916671528
2023-01-08 03:00:00,3,6,1,True,False,396.35,0,38.5,77.75871590483717
2023-01-08 04:00:00,4,6,1,True,False,548.34,0,41.7,50.742997724973264
2023-01-08 05:00:00,5,6,1,True,False,512.25,0,40.8,72.92465618374925
2023-01-08 06:00:00,6,6,1,True,False,830.52,0,36.8,36.09180442916462
2023-01-08 07:00:00,7,6,1,True,False,964.93,0,41.0,87.4618436665177
2023-01-08 08:00:00,8,6,1,True,False,1203.19,1,27.1,48.70703920011903
2023-01-08 09:00:00,9,6,1,True,False,1075.3,1,42.3,89.22071175382467
2023-01-08 10:00:00,10,6,1,True,False,818.87,0,39.2,79.6250266891418
2023-01-08 11:00:00,11,6,1,True,False,1066.8,1,30.3,60.09907718148655
2023-01-08 12:00:00,12,6,1,True,False,1016.42,0,42.9,89.17834491625285
2023-01-08 13:00:00,13,6,1,True,False,951.87,0,33.9,67.93666922671272
2023-01-08 14:00:00,14,6,1,True,False,1292.37,1,28.0,58.08016602004644
2023-01-08 15:00:00,15,6,1,True,False,1086.81,1,38.7,31.80350368607437
2023-01-08 16:00:00,16,6,1,True,False,995.78,0,38.3,56.84456778494757
2023-01-08 17:00:00,17,6,1,True,False,1473.41,1,30.2,68.65720621882821
2023-01-08 18:00:00,18,6,1,True,False,1199.44,0,28.0,33.288252089772875
2023-01-08 19:00:00,19,6,1,True,False,1401.81,0,36.4,62.57217978094154
2023-01-08 20:00:00,20,6,1,True,False,965.27,0,39.7,75.77543901436474
2023-01-08 21:00:00,21,6,1,True,False,967.58,0,41.6,45.482085296381044
2023-01-08 22:00:00,22,6,1,True,False,818.7,0,38.3,54.199415907006795
2023-01-08 23:00:00,23,6,1,True,False,708.15,0,41.0,80.33516471777767
2023-01-09 00:00:00,0,0,1,False,False,673.52,0,32.9,60.8539545529876
2023-01-09 01:00:00,1,0,1,False,False,613.05,0,30.9,34.582698163485944
2023-01-09 02:00:00,2,0,1,False,False,640.11,0,35.2,57.227364411660886
2023-01-09 03:00:00,3,0,1,False,False,692.05,0,39.6,54.898508717162436
2023-01-09 04:00:00,4,0,1,False,False,603.82,0,26.5,37.06462886782488
2023-01-09 05:00:00,5,0,1,False,False,601.81,0,37.2,65.00513043392905
2023-01-09 06:00:00,6,0,1,False,False,1148.96,0,40.8,62.838655850948165
2023-01-09 07:00:00,7,0,1,False,False,1195.07,0,34.5,68.06242772696143
2023-01-09 08:00:00,8,0,1,False,False,1191.81,0,36.6,41.17283636972172
2023-01-09 09:00:00,9,0,1,False,False,1359.24,1,27.2,45.462371863964634
2023-01-09 10:00:00,10,0,1,False,False,1063.72,0,28.6,49.52648641254156
2023-01-09 11:00:00,11,0,1,False,False,1399.24,1,41.7,62.38221274400614
2023-01-09 12:00:00,12,0,1,False,False,1471.66,1,39.5,77.64866696523558
2023-01-09 13:00:00,13,0,1,False,False,1199.37,0,34.9,46.72279034737048
2023-01-09 14:00:00,14,0,1,False,False,1101.32,0,25.4,33.9727307601832
2023-01-09 15:00:00,15,0,1,False,False,1409.32,1,36.1,52.786550194505956
2023-01-09 16:00:00,16,0,1,False,False,1317.46,1,38.1,36.09341027631697
2023-01-09 17:00:00,17,0,1,False,False,1386.65,1,39.9,55.99408154241542
2023-01-09 18:00:00,18,0,1,False,False,1100.86,0,26.9,53.281272137108445
2023-01-09 19:00:00,19,0,1,False,False,1384.78,0,43.6,54.59778153790127
2023-01-09 20:00:00,20,0,1,False,False,1442.28,0,30.1,38.10583571307474
2023-01-09 21:00:00,21,0,1,False,False,1244.03,0,30.0,58.21998660004077
2023-01-09 22:00:00,22,0,1,False,False,919.74,0,39.7,37.24554140076793
2023-01-09 23:00:00,23,0,1,False,False,926.72,0,36.9,49.97900079135904
2023-01-10 00:00:00,0,1,1,False,False,752.51,0,42.4,75.49380638584621
2023-01-10 01:00:00,1,1,1,False,False,651.38,0,36.6,77.88105320601021
2023-01-10 02:00:00,2,1,1,False,False,496.46,0,30.9,32.651515344840135
2023-01-10 03:00:00,3,1,1,False,False,535.81,0,35.3,82.3453677614219
2023-01-10 04:00:00,4,1,1,False,False,596.3,0,32.8,54.15648149786486
2023-01-10 05:00:00,5,1,1,False,False,610.27,0,42.9,67.14914986777342
2023-01-10 06:00:00,6,1,1,False,False,847.73,0,42.7,49.717048197019466
2023-01-10 07:00:00,7,1,1,False,False,1064.97,0,43.3,69.232035802755
2023-01-10 08:00:00,8,1,1,False,False,1283.41,1,35.1,44.5086113466977
2023-01-10 09:00:00,9,1,1,False,False,1377.76,1,33.3,70.59882049204202
2023-01-10 10:00:00,10,1,1,False,False,1010.12,0,41.8,69.95162014751253
2023-01-10 11:00:00,11,1,1,False,False,1132.35,0,37.4,45.71548866620505
2023-01-10 12:00:00,12,1,1,False,False,1267.86,1,44.5,36.60846772785177
2023-01-10 13:00:00,13,1,1,False,False,1307.42,1,26.6,56.638462674379824
2023-01-10 14:00:00,14,1,1,False,False,1371.23,1,41.0,79.5327341752402
2023-01-10 15:00:00,15,1,1,False,False,1475.6,1,29.1,61.97581378502958
2023-01-10 16:00:00,16,1,1,False,False,1565.76,1,28.9,51.07189280045521
2023-01-10 17:00:00,17,1,1,False,False,1714.95,1,37.4,64.85254985370887
2023-01-10 18:00:00,18,1,1,False,False,1738.04,0,42.4,35.8889834675819
2023-01-10 19:00:00,19,1,1,False,False,1540.75,0,37.3,64.12020687330377
2023-01-10 20:00:00,20,1,1,False,False,1795.76,0,29.2,36.99224243027786
2023-01-10 21:00:00,21,1,1,False,False,1148.77,0,40.9,44.5446368482538
2023-01-10 22:00:00,22,1,1,False,False,1001.43,0,33.5,58.46269022712306
2023-01-10 23:00:00,23,1,1,False,False,765.65,0,25.8,80.9542078101345
2023-01-11 00:00:00,0,2,1,False,False,639.93,0,26.6,86.353628080144
2023-01-11 01:00:00,1,2,1,False,False,606.37,0,39.5,79.28488750694625
2023-01-11 02:00:00,2,2,1,False,False,611.78,0,37.6,37.99397030587888
2023-01-11 03:00:00,3,2,1,False,False,489.05,0,35.5,35.32902576695982
2023-01-11 04:00:00,4,2,1,False,False,598.12,0,43.8,38.24761723289112
2023-01-11 05:00:00,5,2,1,False,False,690.76,0,25.9,87.15092110533395
2023-01-11 06:00:00,6,2,1,False,False,786.09,0,27.4,79.28987391906017
2023-01-11 07:00:00,7,2,1,False,False,1357.4,0,31.8,84.73472742836441
2023-01-11 08:00:00,8,2,1,False,False,1486.42,1,39.4,44.378754183257406
2023-01-11 09:00:00,9,2,1,False,False,1650.34,1,29.8,54.282751116364835
2023-01-11 10:00:00,10,2,1,False,False,1283.32,1,36.9,74.6733087198358
2023-01-11 11:00:00,11,2,1,False,False,1313.15,1,26.9,48.198539675074585
2023-01-11 12:00:00,12,2,1,False,False,1392.79,1,40.4,87.30870809147594
2023-01-11 13:00:00,13,2,1,False,False,1264.24,1,40.8,57.26587426443487
2023-01-11 14:00:00,14,2,1,False,False,1679.28,1,33.8,78.21130954121074
2023-01-11 15:00:00,15,2,1,False,False,1561.05,1,40.0,47.05185833334639
2023-01-11 16:00:00,16,2,1,False,False,1266.09,1,36.2,87.01223682067153
2023-01-11 17:00:00,17,2,1,False,False,1568.64,1,40.9,38.77708649612568
2023-01-11 18:00:00,18,2,1,False,False,1689.48,0,40.7,55.19350811333401
2023-01-11 19:00:00,19,2,1,False,False,977.58,0,35.9,38.737822462920676
2023-01-11 20:00:00,20,2,1,False,False,1255.52,0,40.9,67.86725544197353
2023-01-11 21:00:00,21,2,1,False,False,1359.94,0,26.0,40.54576044052081
2023-01-11 22:00:00,22,2,1,False,False,762.55,0,39.6,37.36767048691689
2023-01-11 23:00:00,23,2,1,False,False,739.63,0,27.6,65.46613805024299
2023-01-12 00:00:00,0,3,1,False,False,627.83,0,38.3,65.44809897896178
2023-01-12 01:00:00,1,3,1,False,False,641.67,0,41.6,55.03972298622891
2023-01-12 02:00:00,2,3,1,False,False,542.1,0,33.1,70.40225041640525
2023-01-12 03:00:00,3,3,1,False,False,456.96,0,33.4,66.24411977973315
2023-01-12 04:00:00,4,3,1,False,False,544.35,0,34.0,62.03576749766894
2023-01-12 05:00:00,5,3,1,False,False,550.11,0,40.6,62.46165117520935
2023-01-12 06:00:00,6,3,1,False,False,740.62,0,42.0,44.108641919213305
2023-01-12 07:00:00,7,3,1,False,False,1085.33,0,33.1,78.02272521763993
2023-01-12 08:00:00,8,3,1,False,False,1272.02,1,26.3,48.64646372530699
2023-01-12 09:00:00,9,3,1,False,False,1970.61,1,40.2,36.71349799292153
2023-01-12 10:00:00,10,3,1,False,False,1191.5,0,39.6,50.3000171267011
2023-01-12 11:00:00,11,3,1,False,False,1032.04,0,31.3,66.96309602135476
2023-01-12 12:00:00,12,3,1,False,False,1440.27,1,31.6,63.764534465829534
2023-01-12 13:00:00,13,3,1,False,False,1331.88,1,42.1,51.68788174710706
2023-01-12 14:00:00,14,3,1,False,False,1149.11,0,28.3,47.969626305212984
2023-01-12 15:00:00,15,3,1,False,False,1646.09,1,41.0,35.570379835679134
2023-01-12 16:00:00,16,3,1,False,False,1157.0,0,32.8,56.49640025930472
2023-01-12 17:00:00,17,3,1,False,False,1978.74,1,36.7,84.64518739175199
2023-01-12 18:00:00,18,3,1,False,False,982.36,0,33.7,48.70660507822008
2023-01-12 19:00:00,19,3,1,False,False,1485.55,0,37.7,39.124605033731555
2023-01-12 20:00:00,20,3,1,False,False,1465.65,0,37.6,44.47482662397135
2023-01-12 21:00:00,21,3,1,False,False,1165.07,0,26.4,81.32913396705595
2023-01-12 22:00:00,22,3,1,False,False,752.93,0,28.7,68.30062811442988
2023-01-12 23:00:00,23,3,1,False,False,795.73,0,37.4,54.16001362790138
2023-01-13 00:00:00,0,4,1,False,False,768.53,0,25.9,79.14605059476122
2023-01-13 01:00:00,1,4,1,False,False,669.45,0,35.5,75.06315126015502
2023-01-13 02:00:00,2,4,1,False,False,618.85,0,36.1,84.44848367073814
2023-01-13 03:00:00,3,4,1,False,False,522.61,0,26.6,83.87491803039242
2023-01-13 04:00:00,4,4,1,False,False,683.02,0,31.0,32.36569256477276
2023-01-13 05:00:00,5,4,1,False,False,766.76,0,33.4,88.1126317385555
2023-01-13 06:00:00,6,4,1,False,False,789.28,0,41.5,78.80500030930105
2023-01-13 07:00:00,7,4,1,False,False,1121.64,0,33.7,81.83005205207257
2023-01-13 08:00:00,8,4,1,False,False,1233.25,0,26.7,65.35187890185678
2023-01-13 09:00:00,9,4,1,False,False,1296.37,1,44.9,70.05821006550472
2023-01-13 10:00:00,10,4,1,False,False,1013.48,0,36.4,58.78601228773216
2023-01-13 11:00:00,11,4,1,False,False,1188.06,0,30.5,47.36994412562272
2023-01-13 12:00:00,12,4,1,False,False,1224.13,0,39.3,66.52153852454978
2023-01-13 13:00:00,13,4,1,False,False,1404.17,1,27.7,64.48122381342628
2023-01-13 14:00:00,14,4,1,False,False,1372.0,1,36.5,51.94481290991446
2023-01-13 15:00:00,15,4,1,False,False,1478.56,1,25.8,61.20638138825515
2023-01-13 16:00:00,16,4,1,False,False,1450.78,1,40.4,43.103828645852786
2023-01-13 17:00:00,17,4,1,False,False,1448.9,1,28.4,35.18494299047208
2023-01-13 18:00:00,18,4,1,False,False,1203.47,0,28.0,87.51374299581552
2023-01-13 19:00:00,19,4,1,False,False,1646.69,0,26.2,50.74625872049687
2023-01-13 20:00:00,20,4,1,False,False,1361.29,0,32.8,49.583721323880596
2023-01-13 21:00:00,21,4,1,False,False,1320.41,0,38.4,42.50669906508108
2023-01-13 22:00:00,22,4,1,False,False,929.34,0,40.9,86.05769889273147
2023-01-13 23:00:00,23,4,1,False,False,778.19,0,36.4,75.9465133401509
2023-01-14 00:00:00,0,5,1,True,False,625.25,0,43.5,42.95992062707548
2023-01-14 01:00:00,1,5,1,True,False,565.58,0,42.0,64.83130811861153
2023-01-14 02:00:00,2,5,1,True,False,574.66,0,25.4,86.74057369922438
2023-01-14 03:00:00,3,5,1,True,False,465.85,0,26.9,83.84879844982652
2023-01-14 04:00:00,4,5,1,True,False,452.83,0,42.0,88.83895380694698
2023-01-14 05:00:00,5,5,1,True,False,547.38,0,30.5,32.019671170138835
2023-01-14 06:00:00,6,5,1,True,False,979.81,0,41.3,76.01136710955916
2023-01-14 07:00:00,7,5,1,True,False,1198.72,0,25.6,60.113861573502646
2023-01-14 08:00:00,8,5,1,True,False,904.94,0,38.2,58.43273172821454
2023-01-14 09:00:00,9,5,1,True,False,1026.62,0,25.9,52.09409862705627
2023-01-14 10:00:00,10,5,1,True,False,876.32,0,44.8,56.31720178048333
2023-01-14 11:00:00,11,5,1,True,False,1056.44,0,31.4,49.252577342491136
2023-01-14 12:00:00,12,5,1,True,False,1027.38,0,33.0,53.016505189656776
2023-01-14 13:00:00,13,5,1,True,False,970.71,0,44.0,35.0445592411631
2023-01-14 14:00:00,14,5,1,True,False,969.55,0,28.6,34.13494592086043
2023-01-14 15:00:00,15,5,1,True,False,1012.88,0,34.5,71.67845987875185
2023-01-14 16:00:00,16,5,1,True,False,920.18,0,31.1,33.764906231752995
2023-01-14 17:00:00,17,5,1,True,False,1180.74,1,35.7,83.12210147447206
2023-01-14 18:00:00,18,5,1,True,False,1063.08,0,40.6,59.73794064071198
2023-01-14 19:00:00,19,5,1,True,False,1013.13,0,28.4,56.46863496363389
2023-01-14 20:00:00,20,5,1,True,False,1216.37,0,40.5,66.6117407330396
2023-01-14 21:00:00,21,5,1,True,False,1074.18,0,36.9,66.35094668188374
